path	sentence
common_voice_id_24015235.mp3	dengan menaiki motor papa aku pun menyebrangi jembatan tersebut
common_voice_id_24015237.mp3	untuk perjalanan jauh disarankan untuk menggunakan motor maupun mobil atau angkutan umum
common_voice_id_24015245.mp3	internet sehat pedoman berinternet sehat aman nyaman dan bertanggungjawab
common_voice_id_24015249.mp3	itu bernama fadli
common_voice_id_24015252.mp3	aku suka makanannya
common_voice_id_24015254.mp3	makin berkualitas kamu segitu tentu makin mahal harganya
common_voice_id_24015257.mp3	berbagai bahasa daerah dan bahasa asing menjadi bahasa serapan dan kemudian menjadi bahasa indonesia
common_voice_id_24015266.mp3	tidak boleh ada diskriminasi
common_voice_id_24015269.mp3	cek saldo
common_voice_id_24015271.mp3	vladimir merupakan seorang pengusaha sukses
common_voice_id_24015275.mp3	presiden resmikan jembatan penghubung antar pulau
common_voice_id_24015276.mp3	seorang ibu mengikutsertakan putrinya untuk sebuah lomba
common_voice_id_24015280.mp3	apa yang bisa saya berikan kepadamu
common_voice_id_24015452.mp3	kepribadianmu mencerminkan pilihan politik
common_voice_id_24015468.mp3	kedalaman kolam tersebut tiga meter
common_voice_id_24015476.mp3	mereka ingin menunjukkan identitas
common_voice_id_24015480.mp3	negeri ini sedang krisis orang jujur
common_voice_id_24015482.mp3	aku akan pergi ke kedai kopi
common_voice_id_24015492.mp3	temanku itu harus lebih bisa mengekspresikan dirinya
common_voice_id_24015497.mp3	saya ingin kamu datang malam ini
common_voice_id_24015532.mp3	selain itu bahasa gaul juga menciptakan kosakata baru yang terbentuk melalui kaidah-kaidah tertentu
common_voice_id_24015533.mp3	jadwal pelajaran hari ini membuatku stres
common_voice_id_24015536.mp3	masalah ini tidak akan selesai
common_voice_id_24015560.mp3	jalan-jalan saja lah
common_voice_id_24015567.mp3	banyak anak belum tentu banyak rezeki
common_voice_id_24015580.mp3	saya sedang makan nasi padang
common_voice_id_24015602.mp3	komodo merupakan satwa langka
common_voice_id_24015611.mp3	omzet untuk bulan ini anjlok
common_voice_id_24015619.mp3	dia berhasil meraih gelar ahli madya
common_voice_id_24015769.mp3	bisa beritahu jalan ke halte bis
common_voice_id_24015783.mp3	menjelajah gunung adalah hobi kami tidak tergantikan
common_voice_id_24015794.mp3	di taman honda kamu akan bisa berlari dengan dikelilingi tanaman hijau yang sejuk
common_voice_id_24015796.mp3	ada yang bisa memberi saya jawaban
common_voice_id_24015802.mp3	terlihat sangat murung
common_voice_id_24015804.mp3	lalu apa rencanamu setelah lulus kuliah
common_voice_id_24015805.mp3	aku bisa menanam hasil yang baik
common_voice_id_24015812.mp3	aku tidak mau difoto
common_voice_id_24015813.mp3	aku tidak suka cara dia memperlakukan orang lain
common_voice_id_24015815.mp3	mau bicara apa
common_voice_id_24015816.mp3	carikan rute terdekat menuju masjid
common_voice_id_24015817.mp3	aku makan batagor atau ketoprak
common_voice_id_24015823.mp3	kamu mau pergi kemana
common_voice_id_24015825.mp3	sudah kukatakan bahwa toko itu libur setiap hari rabu
common_voice_id_24015837.mp3	bahasa gaul mencerminkan identitas sosial dan rasa memiliki diantara para penuturnya
common_voice_id_24015840.mp3	undang iya ke dalam rapat perdamaian akibat dari kejadian hari ini
common_voice_id_24015841.mp3	separuh dari nasinya terbuang karena sudah basi
common_voice_id_24015843.mp3	seseorang mahasiswa seharusnya belajar lebih giat lagi
common_voice_id_24015844.mp3	mencapai cita-cita tidaklah mustahil
common_voice_id_24015846.mp3	tolong selidiki dahulu kebenarannya sebelum kau menuduhnya bersalah
common_voice_id_24015848.mp3	sekarang jam berapa
common_voice_id_24015852.mp3	dalamnya terowongan ini mungkin tak sampai tiga ratus meter
common_voice_id_24015859.mp3	saya tidak menemukan buktinya
common_voice_id_24015861.mp3	bagaimana ide itu muncul dalam benak itu
common_voice_id_24015862.mp3	terima kasih sudah berbagi cerita menarik
common_voice_id_24015863.mp3	makan itu kebutuhan hongkong
common_voice_id_24015864.mp3	sepertinya kamu akan mendapatkan pekerjaan yang kamu impikan selama ini
common_voice_id_24016088.mp3	ninja ingin sekali ke swedia
common_voice_id_24016091.mp3	saya tidak pernah tidur siang setiap hari
common_voice_id_24016184.mp3	nasi goreng kambing di kampung itu enak sekali
common_voice_id_24016186.mp3	tidak ada sesuatu yang tidak mungkin
common_voice_id_24016276.mp3	saya baru tahu dia pernah memiliki bendera yang hanya berwarna hijau polos
common_voice_id_24016278.mp3	kebanyakan turis yang datang berasal dari republik rakyat tiongkok
common_voice_id_24016279.mp3	aku akan menjemputnya malam ini
common_voice_id_24016327.mp3	ya sedang salat
common_voice_id_24016329.mp3	kebun binatang ragunan terdapat banyak sekali hewan
common_voice_id_24016687.mp3	ayo pergi ke pusat perbelanjaan nanti malam
common_voice_id_24016688.mp3	pernah ke luar negeri
common_voice_id_24016691.mp3	kamus identik dengan tebal berat dan mahal
common_voice_id_24016730.mp3	kita ditugaskan untuk membentuk kelompok yang terdiri dari tiga orang
common_voice_id_24017269.mp3	kamu kemana saja
common_voice_id_24017271.mp3	slogan produk itu cukup menarik
common_voice_id_24017272.mp3	aku tidak menginginkan kecelakaan itu terjadi
common_voice_id_24017273.mp3	benci dengan hal yang terjadi saat ini
common_voice_id_24018230.mp3	aku tidak paham
common_voice_id_24018237.mp3	ke mana-mana tidak masalah
common_voice_id_24018238.mp3	mau menikahi adiknya meri-meri menikahi anaknya tom
common_voice_id_24018240.mp3	aku menikah merupakan seorang kapten
common_voice_id_24018242.mp3	mana ada yang bisa melawan singa si raja hutan itu
common_voice_id_24018244.mp3	kenapa dia selalu terlambat masuk kantor
common_voice_id_24018260.mp3	pak sofyan orangnya tidak suka marah-marah
common_voice_id_24018261.mp3	selamat datang di san fransisco
common_voice_id_24018262.mp3	tidak aku tidak suka coklat
common_voice_id_24018264.mp3	youtube sekarang sudah mengalahkan pamor televisi nasional
common_voice_id_24018365.mp3	saya mah
common_voice_id_24018367.mp3	planet itu bernama mars
common_voice_id_24018431.mp3	gaul merupakan ragam bahasa yang erat kaitanya dengan anakmu
common_voice_id_24018433.mp3	maukah kamu tinggal di sini sementara
common_voice_id_24018434.mp3	destinasi favorit saya adalah alun-alun yogyakarta
common_voice_id_24018439.mp3	enak nggak makanannya
common_voice_id_24023115.mp3	maumu apa
common_voice_id_24023116.mp3	saya mohon maaf atas semua kesalahan saya
common_voice_id_24023119.mp3	berapa sisa uang saya
common_voice_id_24023124.mp3	pergi sana kau
common_voice_id_24023125.mp3	saya tidak punya tujuan hari ini
common_voice_id_24023128.mp3	memisahkan sampah itu wajib
common_voice_id_24038156.mp3	jadi apakah ini
common_voice_id_24038157.mp3	bagaimana keadaan merry
common_voice_id_24038280.mp3	
common_voice_id_24038282.mp3	semua negara-negara afrika itu terbelakang
common_voice_id_24038290.mp3	
common_voice_id_24038874.mp3	menerima ibunya
common_voice_id_24038897.mp3	akan saya jelaskan
common_voice_id_24038900.mp3	mencoba lebih baik daripada tidak
common_voice_id_24038923.mp3	saya ingin makan nasi padang
common_voice_id_24038925.mp3	kamu lama sekali
common_voice_id_24038926.mp3	gurunya galak
common_voice_id_24041235.mp3	kehidupanku berlanjut seperti biasa kurang lebih enam bulan lamanya
common_voice_id_24041236.mp3	kenapa kamu tidak datang malam minggu kemarin
common_voice_id_24041238.mp3	ada yang harus kukatakan
common_voice_id_24041300.mp3	dengan cara berbeda
common_voice_id_24069515.mp3	maaf saya tidak tahu
common_voice_id_24069552.mp3	harganya naik secara drastis
common_voice_id_24069568.mp3	silakan yang mau ikut kelas mozilla besok
